#score	occ	co	cco	dCDF
-24.2	96709	11026760	9770114	0.469788
-24.1	96888	11123648	9673226	0.465129
-24	97773	11221421	9575453	0.460428
-23.9	98079	11319500	9477374	0.455711
-23.8	98339	11417839	9379035	0.450983
-23.7	99099	11516938	9279936	0.446218
-23.6	99285	11616223	9180651	0.441444
-23.5	99181	11715404	9081470	0.436675
-23.4	99396	11814800	8982074	0.431895
-23.3	98981	11913781	8883093	0.427136
-23.2	98799	12012580	8784294	0.422385
-23.1	99207	12111787	8685087	0.417615
-23	98262	12210049	8586825	0.41289
-22.9	99043	12309092	8487782	0.408128
-22.8	98200	12407292	8389582	0.403406
-22.7	97967	12505259	8291615	0.398695
-22.6	98113	12603372	8193502	0.393978
-22.5	97049	12700421	8096453	0.389311
-22.4	97523	12797944	7998930	0.384622
-22.3	97701	12895645	7901229	0.379924
-22.2	97597	12993242	7803632	0.375231
-22.1	97552	13090794	7706080	0.37054
-22	97298	13188092	7608782	0.365862
-21.9	96891	13284983	7511891	0.361203
-21.8	96858	13381841	7415033	0.356546
-21.7	96204	13478045	7318829	0.35192
-21.6	95651	13573696	7223178	0.34732
-21.5	96040	13669736	7127138	0.342702
-21.4	94709	13764445	7032429	0.338148
-21.3	94559	13859004	6937870	0.333602
-21.2	93614	13952618	6844256	0.3291
-21.1	92271	14044889	6751985	0.324663
-21	91302	14136191	6660683	0.320273
-20.9	89161	14225352	6571522	0.315986
-20.8	88044	14313396	6483478	0.311753
-20.7	86970	14400366	6396508	0.307571
-20.6	85257	14485623	6311251	0.303471
-20.5	83448	14569071	6227803	0.299459
-20.4	82290	14651361	6145513	0.295502
-20.3	80542	14731903	6064971	0.291629
-20.2	77902	14809805	5987069	0.287883
-20.1	76312	14886117	5910757	0.284214
-20	73849	14959966	5836908	0.280663
-19.9	71805	15031771	5765103	0.27721
-19.8	69969	15101740	5695134	0.273846
-19.7	68516	15170256	5626618	0.270551
-19.6	66660	15236916	5559958	0.267346
-19.5	65027	15301943	5494931	0.264219
-19.4	63006	15364949	5431925	0.261189
-19.3	61543	15426492	5370382	0.25823
-19.2	60153	15486645	5310229	0.255338
-19.1	59764	15546409	5250465	0.252464
-19	59108	15605517	5191357	0.249622
-18.9	58150	15663667	5133207	0.246826
-18.8	56573	15720240	5076634	0.244106
-18.7	56228	15776468	5020406	0.241402
-18.6	56331	15832799	4964075	0.238693
-18.5	56047	15888846	4908028	0.235998
-18.4	55363	15944209	4852665	0.233336
-18.3	56257	16000466	4796408	0.230631
-18.2	55771	16056237	4740637	0.227949
-18.1	56539	16112776	4684098	0.225231
-18	56988	16169764	4627110	0.222491
-17.9	57447	16227211	4569663	0.219728
-17.8	57951	16285162	4511712	0.216942
-17.7	58199	16343361	4453513	0.214143
-17.6	59516	16402877	4393997	0.211282
-17.5	59855	16462732	4334142	0.208404
-17.4	61015	16523747	4273127	0.20547
-17.3	60851	16584598	4212276	0.202544
-17.2	61318	16645916	4150958	0.199595
-17.1	61841	16707757	4089117	0.196622
-17	62338	16770095	4026779	0.193624
-16.9	62876	16832971	3963903	0.190601
-16.8	63805	16896776	3900098	0.187533
-16.7	62411	16959187	3837687	0.184532
-16.6	62902	17022089	3774785	0.181507
-16.5	62795	17084884	3711990	0.178488
-16.4	62485	17147369	3649505	0.175483
-16.3	61946	17209315	3587559	0.172505
-16.2	61551	17270866	3526008	0.169545
-16.1	61686	17332552	3464322	0.166579
-16	61348	17393900	3402974	0.163629
-15.9	60833	17454733	3342141	0.160704
-15.8	60385	17515118	3281756	0.1578
-15.7	60406	17575524	3221350	0.154896
-15.6	59565	17635089	3161785	0.152032
-15.5	58830	17693919	3102955	0.149203
-15.4	58377	17752296	3044578	0.146396
-15.3	58174	17810470	2986404	0.143599
-15.2	56774	17867244	2929630	0.140869
-15.1	57181	17924425	2872449	0.138119
-15	56235	17980660	2816214	0.135415
-14.9	55882	18036542	2760332	0.132728
-14.8	55667	18092209	2704665	0.130052
-14.7	54781	18146990	2649884	0.127417
-14.6	54836	18201826	2595048	0.124781
-14.5	54166	18255992	2540882	0.122176
-14.4	53700	18309692	2487182	0.119594
-14.3	53620	18363312	2433562	0.117016
-14.2	53332	18416644	2380230	0.114451
-14.1	53116	18469760	2327114	0.111897
-14	51481	18521241	2275633	0.109422
-13.9	50988	18572229	2224645	0.10697
-13.8	50790	18623019	2173855	0.104528
-13.7	50041	18673060	2123814	0.102122
-13.6	48356	18721416	2075458	0.0997966
-13.5	46446	18767862	2029012	0.0975633
-13.4	63775	18831637	1965237	0.0944967
-13.3	44367	18876004	1920870	0.0923634
-13.2	42300	18918304	1878570	0.0903294
-13.1	42128	18960432	1836442	0.0883038
-13	39901	19000333	1796541	0.0863851
-12.9	37985	19038318	1758556	0.0845587
-12.8	36479	19074797	1722077	0.0828046
-12.7	34920	19109717	1687157	0.0811255
-12.6	33641	19143358	1653516	0.0795079
-12.5	31731	19175089	1621785	0.0779822
-12.4	30941	19206030	1590844	0.0764944
-12.3	29437	19235467	1561407	0.0750789
-12.2	27799	19263266	1533608	0.0737422
-12.1	26725	19289991	1506883	0.0724572
-12	25669	19315660	1481214	0.0712229
-11.9	24734	19340394	1456480	0.0700336
-11.8	24158	19364552	1432322	0.068872
-11.7	22880	19387432	1409442	0.0677718
-11.6	22066	19409498	1387376	0.0667108
-11.5	21379	19430877	1365997	0.0656828
-11.4	21063	19451940	1344934	0.06467
-11.3	20942	19472882	1323992	0.063663
-11.2	20512	19493394	1303480	0.0626767
-11.1	19940	19513334	1283540	0.0617179
-11	19865	19533199	1263675	0.0607627
-10.9	19526	19552725	1244149	0.0598238
-10.8	19908	19572633	1224241	0.0588666
-10.7	19584	19592217	1204657	0.0579249
-10.6	19127	19611344	1185530	0.0570052
-10.5	19811	19631155	1165719	0.0560526
-10.4	19541	19650696	1146178	0.055113
-10.3	20142	19670838	1126036	0.0541445
-10.2	20172	19691010	1105864	0.0531745
-10.1	20366	19711376	1085498	0.0521952
-10	20332	19731708	1065166	0.0512176
-9.9	20797	19752505	1044369	0.0502176
-9.8	20912	19773417	1023457	0.0492121
-9.7	21003	19794420	1002454	0.0482021
-9.6	21131	19815551	981323	0.0471861
-9.5	21303	19836854	960020	0.0461617
-9.4	21094	19857948	938926	0.0451475
-9.3	20843	19878791	918083	0.0441452
-9.2	20992	19899783	897091	0.0431359
-9.1	21089	19920872	876002	0.0421218
-9	20818	19941690	855184	0.0411208
-8.9	20706	19962396	834478	0.0401252
-8.8	20457	19982853	814021	0.0391415
-8.7	20144	20002997	793877	0.0381729
-8.6	20108	20023105	773769	0.037206
-8.5	19772	20042877	753997	0.0362553
-8.4	19431	20062308	734566	0.035321
-8.3	19622	20081930	714944	0.0343775
-8.2	18867	20100797	696077	0.0334703
-8.1	18769	20119566	677308	0.0325678
-8	18732	20138298	658576	0.0316671
-7.9	18083	20156381	640493	0.0307976
-7.8	17721	20174102	622772	0.0299455
-7.7	17615	20191717	605157	0.0290985
-7.6	17185	20208902	587972	0.0282721
-7.5	17209	20226111	570763	0.0274447
-7.4	16513	20242624	554250	0.0266506
