#score	occ	co	cco	dCDF
-1.8	2778	20703078	93796	0.0045101
-1.7	2626	20705704	91170	0.00438383
-1.6	2662	20708366	88508	0.00425583
-1.5	2767	20711133	85741	0.00412278
-1.4	2640	20713773	83101	0.00399584
-1.3	2668	20716441	80433	0.00386755
-1.2	2713	20719154	77720	0.0037371
-1.1	2609	20721763	75111	0.00361165
-1	2502	20724265	72609	0.00349134
-0.9	2426	20726691	70183	0.00337469
-0.8	2360	20729051	67823	0.00326121
-0.7	2315	20731366	65508	0.0031499
-0.6	2326	20733692	63182	0.00303805
-0.5	2183	20735875	60999	0.00293309
-0.4	2196	20738071	58803	0.00282749
-0.3	2135	20740206	56668	0.00272483
-0.2	2198	20742404	54470	0.00261914
-0.1	2116	20744520	52354	0.0025174
0	2104	20746624	50250	0.00241623
0.1	1999	20748623	48251	0.00232011
0.2	2004	20750627	46247	0.00222375
0.3	1928	20752555	44319	0.00213104
0.4	1897	20754452	42422	0.00203983
0.5	1846	20756298	40576	0.00195106
0.6	1864	20758162	38712	0.00186143
0.7	1868	20760030	36844	0.00177161
0.8	1702	20761732	35142	0.00168977
0.9	1781	20763513	33361	0.00160414
1	1700	20765213	31661	0.00152239
1.1	1630	20766843	30031	0.00144402
1.2	1699	20768542	28332	0.00136232
1.3	1612	20770154	26720	0.00128481
1.4	1548	20771702	25172	0.00121037
1.5	1534	20773236	23638	0.00113661
1.6	1342	20774578	22296	0.00107208
1.7	1285	20775863	21011	0.0010103
1.8	1254	20777117	19757	0.000949999
1.9	1203	20778320	18554	0.000892153
2	1100	20779420	17454	0.000839261
2.1	1026	20780446	16428	0.000789926
2.2	906	20781352	15522	0.000746362
2.3	918	20782270	14604	0.000702221
2.4	793	20783063	13811	0.00066409
2.5	742	20783805	13069	0.000628412
2.6	676	20784481	12393	0.000595907
2.7	618	20785099	11775	0.000566191
2.8	603	20785702	11172	0.000537196
2.9	520	20786222	10652	0.000512192
3	424	20786646	10228	0.000491805
3.1	373	20787019	9855	0.000473869
3.2	332	20787351	9523	0.000457905
3.3	326	20787677	9197	0.00044223
3.4	306	20787983	8891	0.000427516
3.5	450	20788433	8441	0.000405878
3.6	223	20788656	8218	0.000395156
3.7	208	20788864	8010	0.000385154
3.8	264	20789128	7746	0.00037246
3.9	200	20789328	7546	0.000362843
4	176	20789504	7370	0.00035438
4.1	147	20789651	7223	0.000347312
4.2	390	20790041	6833	0.000328559
4.3	106	20790147	6727	0.000323462
4.4	157	20790304	6570	0.000315913
4.5	147	20790451	6423	0.000308844
4.6	132	20790583	6291	0.000302497
4.7	142	20790725	6149	0.000295669
4.8	129	20790854	6020	0.000289467
4.9	112	20790966	5908	0.000284081
5	139	20791105	5769	0.000277397
5.1	130	20791235	5639	0.000271147
5.2	145	20791380	5494	0.000264174
5.3	145	20791525	5349	0.000257202
5.4	153	20791678	5196	0.000249845
5.5	156	20791834	5040	0.000242344
5.6	139	20791973	4901	0.00023566
5.7	129	20792102	4772	0.000229458
5.8	160	20792262	4612	0.000221764
5.9	152	20792414	4460	0.000214455
6	146	20792560	4314	0.000207435
6.1	142	20792702	4172	0.000200607
6.2	147	20792849	4025	0.000193539
6.3	136	20792985	3889	0.000186999
6.4	122	20793107	3767	0.000181133
6.5	130	20793237	3637	0.000174882
6.6	120	20793357	3517	0.000169112
6.7	149	20793506	3368	0.000161947
6.8	132	20793638	3236	0.0001556
6.9	123	20793761	3113	0.000149686
7	126	20793887	2987	0.000143627
7.1	101	20793988	2886	0.000138771
7.2	126	20794114	2760	0.000132712
7.3	103	20794217	2657	0.00012776
7.4	117	20794334	2540	0.000122134
7.5	117	20794451	2423	0.000116508
7.6	120	20794571	2303	0.000110738
7.7	120	20794691	2183	0.000104968
7.8	86	20794777	2097	0.000100832
7.9	114	20794891	1983	9.53509E-05
8	98	20794989	1885	9.06386E-05
8.1	98	20795087	1787	8.59264E-05
8.2	112	20795199	1675	8.0541E-05
8.3	103	20795302	1572	7.55883E-05
8.4	104	20795406	1468	7.05875E-05
8.5	123	20795529	1345	6.46732E-05
8.6	103	20795632	1242	5.97205E-05
8.7	90	20795722	1152	5.53929E-05
8.8	98	20795820	1054	5.06807E-05
8.9	102	20795922	952	4.57761E-05
9	103	20796025	849	4.08234E-05
9.1	83	20796108	766	3.68325E-05
9.2	81	20796189	685	3.29376E-05
9.3	75	20796264	610	2.93313E-05
9.4	57	20796321	553	2.65905E-05
9.5	55	20796376	498	2.39459E-05
9.6	60	20796436	438	2.10609E-05
9.7	60	20796496	378	1.81758E-05
