#score	occ	co	cco	dCDF
-13.5	39448	18661362	2479816	0.117298
-13.4	37447	18698809	2442369	0.115527
-13.3	37571	18736380	2404798	0.113749
-13.2	35980	18772360	2368818	0.112048
-13.1	36206	18808566	2332612	0.110335
-13	35137	18843703	2297475	0.108673
-12.9	33416	18877119	2264059	0.107092
-12.8	33198	18910317	2230861	0.105522
-12.7	32392	18942709	2198469	0.10399
-12.6	31077	18973786	2167392	0.10252
-12.5	32079	19005865	2135313	0.101003
-12.4	29466	19035331	2105847	0.0996088
-12.3	28579	19063910	2077268	0.098257
-12.2	27907	19091817	2049361	0.0969369
-12.1	30235	19122052	2019126	0.0955068
-12	30171	19152223	1988955	0.0940797
-11.9	30494	19182717	1958461	0.0926373
-11.8	29593	19212310	1928868	0.0912375
-11.7	30833	19243143	1898035	0.0897791
-11.6	29719	19272862	1868316	0.0883733
-11.5	29567	19302429	1838749	0.0869748
-11.4	28936	19331365	1809813	0.0856061
-11.3	29588	19360953	1780225	0.0842065
-11.2	28527	19389480	1751698	0.0828572
-11.1	29131	19418611	1722567	0.0814792
-11	30203	19448814	1692364	0.0800506
-10.9	31277	19480091	1661087	0.0785712
-10.8	30476	19510567	1630611	0.0771296
-10.7	31762	19542329	1598849	0.0756272
-10.6	31844	19574173	1567005	0.074121
-10.5	33781	19607954	1533224	0.0725231
-10.4	32386	19640340	1500838	0.0709912
-10.3	31026	19671366	1469812	0.0695237
-10.2	30145	19701511	1439667	0.0680978
-10.1	30155	19731666	1409512	0.0666714
-10	28291	19759957	1381221	0.0653332
-9.9	29622	19789579	1351599	0.0639321
-9.8	29372	19818951	1322227	0.0625427
-9.7	29144	19848095	1293083	0.0611642
-9.6	31485	19879580	1261598	0.0596749
-9.5	32959	19912539	1228639	0.0581159
-9.4	32496	19945035	1196143	0.0565788
-9.3	32794	19977829	1163349	0.0550276
-9.2	28707	20006536	1134642	0.0536698
-9.1	29091	20035627	1105551	0.0522937
-9	26497	20062124	1079054	0.0510404
-8.9	25449	20087573	1053605	0.0498366
-8.8	25080	20112653	1028525	0.0486503
-8.7	26094	20138747	1002431	0.047416
-8.6	26794	20165541	975637	0.0461487
-8.5	27119	20192660	948518	0.0448659
-8.4	28015	20220675	920503	0.0435408
-8.3	26506	20247181	893997	0.042287
-8.2	24067	20271248	869930	0.0411486
-8.1	22847	20294095	847083	0.0400679
-8	21563	20315658	825520	0.039048
-7.9	22017	20337675	803503	0.0380065
-7.8	19989	20357664	783514	0.037061
-7.7	20418	20378082	763096	0.0360952
-7.6	19921	20398003	743175	0.035153
-7.5	19257	20417260	723918	0.0342421
-7.4	18582	20435842	705336	0.0333631
-7.3	18300	20454142	687036	0.0324975
-7.2	16967	20471109	670069	0.031695
-7.1	16140	20487249	653929	0.0309315
-7	15456	20502705	638473	0.0302004
-6.9	14963	20517668	623510	0.0294927
-6.8	14654	20532322	608856	0.0287995
-6.7	14782	20547104	594074	0.0281003
-6.6	12926	20560030	581148	0.0274889
-6.5	12350	20572380	568798	0.0269047
-6.4	11679	20584059	557119	0.0263523
-6.3	11886	20595945	545233	0.0257901
-6.2	11502	20607447	533731	0.025246
-6.1	11017	20618464	522714	0.0247249
-6	10328	20628792	512386	0.0242364
-5.9	10218	20639010	502168	0.0237531
-5.8	9358	20648368	492810	0.0233104
-5.7	8965	20657333	483845	0.0228864
-5.6	8243	20665576	475602	0.0224965
-5.5	8168	20673744	467434	0.0221101
-5.4	7477	20681221	459957	0.0217565
-5.3	8148	20689369	451809	0.021371
-5.2	7306	20696675	444503	0.0210255
-5.1	7584	20704259	436919	0.0206667
-5	7679	20711938	429240	0.0203035
-4.9	7147	20719085	422093	0.0199654
-4.8	6833	20725918	415260	0.0196422
-4.7	7466	20733384	407794	0.0192891
-4.6	6426	20739810	401368	0.0189851
-4.5	7408	20747218	393960	0.0186347
-4.4	6790	20754008	387170	0.0183135
-4.3	7040	20761048	380130	0.0179805
-4.2	6364	20767412	373766	0.0176795
-4.1	6389	20773801	367377	0.0173773
-4	6625	20780426	360752	0.0170639
-3.9	6327	20786753	354425	0.0167647
-3.8	6944	20793697	347481	0.0164362
-3.7	6900	20800597	340581	0.0161098
-3.6	7004	20807601	333577	0.0157785
-3.5	7225	20814826	326352	0.0154368
-3.4	7449	20822275	318903	0.0150844
-3.3	7183	20829458	311720	0.0147447
-3.2	6680	20836138	305040	0.0144287
-3.1	6732	20842870	298308	0.0141103
-3	6697	20849567	291611	0.0137935
-2.9	6514	20856081	285097	0.0134854
-2.8	6156	20862237	278941	0.0131942
-2.7	6830	20869067	272111	0.0128711
-2.6	6404	20875471	265707	0.0125682
-2.5	6122	20881593	259585	0.0122786
-2.4	6655	20888248	252930	0.0119639
-2.3	6696	20894944	246234	0.0116471
-2.2	6457	20901401	239777	0.0113417
-2.1	6953	20908354	232824	0.0110128
-2	6032	20914386	226792	0.0107275
-1.9	6314	20920700	220478	0.0104288
-1.8	5688	20926388	214790	0.0101598
-1.7	5615	20932003	209175	0.0098942
-1.6	5421	20937424	203754	0.00963778
-1.5	5492	20942916	198262	0.009378
-1.4	5188	20948104	193074	0.0091326
-1.3	5534	20953638	187540	0.00887084
-1.2	5185	20958823	182355	0.00862558
-1.1	5872	20964695	176483	0.00834783
-1	5478	20970173	171005	0.00808872
-0.9	5358	20975531	165647	0.00783528
-0.8	4533	20980064	161114	0.00762086
-0.7	4305	20984369	156809	0.00741723
-0.6	4351	20988720	152458	0.00721142
-0.5	4128	20992848	148330	0.00701617
-0.4	4578	20997426	143752	0.00679962
-0.3	4109	21001535	139643	0.00660526
-0.2	3728	21005263	135915	0.00642892
-0.1	4155	21009418	131760	0.00623239
0	3967	21013385	127793	0.00604474
0.1	3665	21017050	124128	0.00587139
0.2	3271	21020321	120857	0.00571666
0.3	3102	21023423	117755	0.00556994
0.4	3115	21026538	114640	0.00542259
0.5	2696	21029234	111944	0.00529507
0.6	2820	21032054	109124	0.00516168
0.7	3001	21035055	106123	0.00501973
0.8	2756	21037811	103367	0.00488937
0.9	2644	21040455	100723	0.0047643
1	2485	21042940	98238	0.00464676
1.1	2327	21045267	95911	0.00453669
1.2	1846	21047113	94065	0.00444937
1.3	2434	21049547	91631	0.00433424
1.4	2172	21051719	89459	0.0042315
1.5	1903	21053622	87556	0.00414149
1.6	1828	21055450	85728	0.00405502
1.7	1802	21057252	83926	0.00396979
1.8	1231	21058483	82695	0.00391156
1.9	1242	21059725	81453	0.00385281
2	1552	21061277	79901	0.0037794
2.1	1286	21062563	78615	0.00371857
2.2	1938	21064501	76677	0.0036269
2.3	1698	21066199	74979	0.00354659
2.4	1310	21067509	73669	0.00348462
2.5	976	21068485	72693	0.00343846
2.6	953	21069438	71740	0.00339338
2.7	819	21070257	70921	0.00335464
2.8	682	21070939	70239	0.00332238
2.9	732	21071671	69507	0.00328775
3	679	21072350	68828	0.00325564
3.1	896	21073246	67932	0.00321326
3.2	886	21074132	67046	0.00317135
3.3	728	21074860	66318	0.00313691
3.4	821	21075681	65497	0.00309808
3.5	923	21076604	64574	0.00305442
3.6	776	21077380	63798	0.00301771
3.7	1073	21078453	62725	0.00296696
3.8	818	21079271	61907	0.00292827
3.9	813	21080084	61094	0.00288981
4	852	21080936	60242	0.00284951
4.1	983	21081919	59259	0.00280301
4.2	768	21082687	58491	0.00276669
4.3	789	21083476	57702	0.00272937
4.4	702	21084178	57000	0.00269616
4.5	815	21084993	56185	0.00265761
4.6	900	21085893	55285	0.00261504
4.7	855	21086748	54430	0.0025746
4.8	988	21087736	53442	0.00252786
4.9	946	21088682	52496	0.00248312
5	1080	21089762	51416	0.00243203
5.1	1303	21091065	50113	0.0023704
5.2	1137	21092202	48976	0.00231662
5.3	853	21093055	48123	0.00227627
5.4	687	21093742	47436	0.00224377
5.5	997	21094739	46439	0.00219661
5.6	772	21095511	45667	0.0021601
5.7	866	21096377	44801	0.00211913
5.8	998	21097375	43803	0.00207193
5.9	1228	21098603	42575	0.00201384
6	1265	21099868	41310	0.00195401
6.1	1146	21101014	40164	0.0018998
